Remove,Duplicated,Tweet.Id,Date,Time,Text,PC,Username,City,NonCity,Memos,Missing,Coder_Initials,PC_Verbs,PC_Subjects,PC_2
0,Unique,1273757945562640384,2020-06-18,23:22:14+00:00,"""We recognize that many of our movement spaces need to be prepared for opposition. We cannot continue to move like COINTELPRO, and police and other violence doesn’t exist."" -Amari Sutton, Project South organizer #SouthernSpring2020",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273754505209921536,2020-06-18,23:08:33+00:00,"We're just getting started!

""There are some people who want the status quo, who benefit from it ... we’re here to learn from our elders about how we can sharpen our strategies and tactics. - @emeryatlanta 

If the call is full, you can still watch via: 
https://t.co/I2ESh6gMpl https://t.co/zpPPfBwAsK",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273694680400777216,2020-06-18,19:10:50+00:00,"History shows us that oppositional forces strike hard when social movements reveal the people’s power. Join movement veterans TONIGHT in an intergenerational dialogue about facing those forces — from COINTELPRO to rightwing militias — and winning. 

https://t.co/UulN4Maj9D https://t.co/g2qaRPvbMQ",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1274524669593284608,2020-06-21,02:08:55+00:00,"For Black people, please consider gathering elsewhere in Black led events and spaces for the important and critical work of community gathering and protest. (6/7)",ADVISING PROTESTERS,BLMSeattleKC,"Seattle, WA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273702843850067968,2020-06-18,19:43:16+00:00,"BRING: 
- Water, mask, sunscreen, hat, umbrella
- Signs (or make a sign @ Moon Middle School)
- Lawn chair (for adults &amp; overflow seating) #BlackLivesMatter #blmokc https://t.co/48rcgg27Am",ADVISING PROTESTERS,blmokc,"Oklahoma, OK",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1279865041790041856,2020-07-05,19:49:39+00:00,"@bzdug @RogerGlennHill @msgoldsby74 #DefundCleCPD is the hashtag for Cleveland's local grassroots efford, please use this so that people can follow thw work correctly. Thanks again for showing up.",ADVISING PROTESTERS,BLM_216,"Cleveland, OH",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,2020-06-06 4:04:19 ArizonaBlm,2020-06-06,4:04:19,"Show up on Sunday in nice clothing! We will not be labeled as THUGS and rioters. We are successful, we are supposed to be their success stories. WE WILL BE HEARD!!! #blm #BlackLivesMatter  #ahmadarbery #GeorgeFloyd #BreonnaTaylor #protest https://t.co/UCNiChBGo8",ADVISING PROTESTERS,ArizonaBlm,"Chandler, AZ",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,2020-06-02 16:49:08 BLMBoise,2020-06-02,16:49:08,"We have a new time of 8:30p 🕣. We join our elders &amp; community leaders in silence in remembrance of #GeorgeFloyd. We are calling for an end to state-sanctioned violence, police accountability. #GeorgeFloyd’s Vigil will end promptly at 10p. ✌🏾 #DefundPolice",ADVISING PROTESTERS,BLMBoise,"Boise, ID",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273776867661819904,2020-06-19,00:37:25+00:00,"On preparing for the long haul in movement work, ""We’ve got to really believe in the slow arc of justice. I know a lot of people working now think the revolution is gonna be tomorrow. I thought the same thing when I was 16."" @LorettaJRoss @SisterSong_WOC @southernmovt",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273758528931577856,2020-06-18,23:24:33+00:00,"GOALS FOR TONIGHT'S CALL!

- Strengthen connection between old &amp; young organizers (20th century with 21st century) and open up more opportunities for conversation.
- Share lived experiences that are linked to what we face today
- Provide tools &amp; strategies for movement defense https://t.co/BbiHTJfqvY",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,PROTESTERS MEANS PROTESTERS AND/OR ACTIVISTS IN THIS CODE,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273755656319913984,2020-06-18,23:13:08+00:00,"Movement veterans Nelson Johnson, survivor of the Greensboro Massacre; Glory Kilanko of Nigerian freedom movements &amp; @WomenWatchAfri; Gus Newport, organizer with Malcolm X; and Loretta Ross, long-time reproductive justice leader are sharing their wisdom about movement opposition.",ADVISING PROTESTERS,ProjectSouth,"Atlanta, GA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1281697659192061952,2020-07-10,21:11:49+00:00,"""Fighting Like Hell""— Against Imprisonment &amp; Caging - Updates on COVID, Ways to Support Prisoner Resistance, Commemorating the 9th Anniversary of the 2011 CA Hunger Strikes, The Long-Overdue Release of Issue 32 The Abolitionist!, and more!  https://t.co/HmyqId8LiC https://t.co/jukSOmOOM2",ADVISING PROTESTERS,C_Resistance,0,1,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1283081260911517696,2020-07-14,16:49:45+00:00,"URGENT- getting word from #BlackLivesMatterPlaza in #DC right now that cops are trying to arrest folks, and trying to take down Earl’s and the medic tent. Get there if you can. Those who can take pictures, record, go live please do. Get names and badge numbers (and which dept).",ADVISING PROTESTERS,DMVBlackLives,Washington D.C.,0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1277654319001677824,2020-06-29,17:25:01+00:00,"And also check out this zine, “Strategies for Survivors” created by Philly Survivor Support Collective. https://t.co/LblZvOFr2N",ADVISING PROTESTERS,BlackVisionsMN,"Minneapolis, MN",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1273777304263626752,2020-06-19,00:39:09+00:00,"On Saturday, meet us at Rowley park!!! We are rallying for #KennethRossJr and all fathers murdered by police. This is open to Black folks, non Black people of color, and white allies. Please bring candles and flowers. https://t.co/PwlyV3SLYe https://t.co/r7TjZk3YxL",ADVISING PROTESTERS,BLMLA,"Los Angeles, CA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1277072879838879744,2020-06-28,02:54:36+00:00,"We've received word from our comrades that SDPD has shot an unarmed person downtown!!
Folx if you're heading downtown please make sure you have masks and the SD Bail Fund number ready. We'll share details as we receive them.",ADVISING PROTESTERS,blm_sd,"San Diego, CA",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1276223686048018432,2020-06-25,18:40:12+00:00,"Tonight Tucson. A community vigil centered on the family. Bring water, snack, and wear a mask. 🕯🕯🕯 #NanaAyudame https://t.co/vAiDOpUIrD",ADVISING PROTESTERS,TucsonBlm,"Tucson, AZ",0,,0,ANS,ADVISING,PROTESTERS,ADVISING PROTESTERS
0,Unique,1267920497167269888,2020-06-02,20:46:18+00:00,"""This moment is a watershed for a lot of people...[The work is] more about continuing to make the case for alternative routes to safety than through these structures, which are clearly failing people.”-- Our Communications Manager @CaseyRocheteau 

https://t.co/mMe9fGMglq",ADVOCATING FOR BETTER SUPPORT SYSTEMS,justcitydetroit,"Detroit, MI",0,.,0,AMC,ADVOCATING,FOR BETTER SUPPORT SYSTEMS,IMAGINING FUTURES
0,Unique,2020-06-05 16:32:40+00:00 DMVBlackLives,2020-06-05,16:32:40+00:00,"@TievskyMW @priyam_____ @emilymbadger THAT’S THE POINT! GLAD YOU CAUGHT UP!
 

 BLACK FOLKS WILL DECIDE HOW BLACK FOLKS WILL FIGHT FOR OUR OWN LIVES.
 

 THANKS THOUGH.
 

 #AbolishThePolice #WeKeepUsSafe #DefendBlackLife https://t.co/62PMh3aeFR",ADVOCATING FOR BLACK AGENCY,DMVBlackLives,Washington D.C.,0,,0,ANS,ADVOCATING,FOR BLACK AGENCY,ADVISING OR CRITIQUING WHITE ALLIES
0,Unique,1266466524899929856,2020-05-29,20:28:44,"On any given night in the US, 550,000 people are unhoused. More than 1.4 million people experience homelessness each year.

Yet the criminalization of homelessness continues even amid the pandemic, in violation of CDC guidance and the Constitution.
https://t.co/UMtVTs4Du8",ADVOCATING FOR HOMELESS,Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR HOMELESS,ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,2020-06-14 21:25:46+00:00 DMVBlackLives,2020-06-14,21:25:46+00:00,".@CNN @CNNPolitics An important article from @streetsensedc about the proposed cuts to homeless outreach funding in @MayorBowser’s budget. Great quotes from our partners at @miriamskitchen , @DCFPI , @CCDC1ofakind. @jesserbnwtz",ADVOCATING FOR HOMELESS,DMVBlackLives,Washington D.C.,0,,0,ANS,ADVOCATING,FOR HOMELESS,ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,2020-06-14 19:40:31+00:00 DMVBlackLives,2020-06-14,19:40:31+00:00,"@CNN @CNNPolitics An important article from @streetsensedc about the proposed cuts to homeless outreach funding in @MayorBowser’s budget. Great quotes from our partners at @miriamskitchen , @DCFPI , @CCDC1ofakind. @jesserbnwtz",ADVOCATING FOR HOMELESS,DMVBlackLives,Washington D.C.,0,,0,ANS,ADVOCATING,FOR HOMELESS,ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,2020-06-07 11:53:56+00:00 DMVBlackLives,2020-06-07,11:53:56+00:00,"DC spends over $500M on policing while the houseless population grows rapidly. DC is trying to build a new jail,the current jail is 89% Black.
 We are fighting to #DivestfromMPD and Invest in Black futures, Public Health and our Communities. #DefundMPD  https://t.co/aReSipfEHf https://t.co/uCnMQL9tuJ",ADVOCATING FOR HOMELESS,DMVBlackLives,Washington D.C.,0,,0,ANS,ADVOCATING,FOR HOMELESS,ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1277987121744281600,2020-06-30,15:27:28+00:00,"PHXPD wants access to records on unsheltered folks, but more police interaction = more harassment/criminalization. Sign up by July 1 at 9am to call and comment on agenda item28 at the 10am PHX City Council Meeting: https://t.co/oWaTv57mMf #DefundPHXPD #DecriminalizeHomelessness https://t.co/OpAbdxUNP3",ADVOCATING FOR MARGINALIED (NON-RACIAL),blmphxmetro,"Pheonix, AZ",0,,0,ANS,ADVOCATING,FOR MARGINALIED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1286772162435719168,2020-07-24,21:16:05+00:00,"Key federal housing protections are set to expire tomorrow, with millions of Americans facing an “evictions cliff” that could trigger mass homelessness during a crisis where shelter can mean the difference between life and death.
 
Americans need relief: https://t.co/p4DgmuNOeS",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1286725328618942464,2020-07-24,18:09:59+00:00,"Income inequality is widening, yet the banking industry reinforces these disparities by excluding the poor from financial services that would help them do more than just get by.
 
Postal banking could solve this and the USPS' own financial crises:
https://t.co/xG5m4SLWGK",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1.29E+18,2020-07-24,00:39:07+00:00,".@SenWarren, @RepChuyGarcia, and other Democrats are working to ward off this disaster with a bill to extend and expand a nationwide eviction moratorium to protect tenants impacted by the pandemic.
 
Garcia says that without urgent relief, many people may never recover: https://t.co/pEaeFV2SHX",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1286458821527797504,2020-07-24,00:30:58+00:00,"With key federal housing protections set to expire this Saturday, millions of Americans face an “evictions cliff” that could trigger mass homelessness in the midst of a pandemic.
 
New polling shows Americans support robust action to provide relief: https://t.co/cSwo71PoJ2",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285696657506603008,2020-07-21,22:02:24+00:00,"The mainstream banking industry has reinforced economic disparities by barring the poor from services that would help them advance.
 
Considering the financial crisis facing vulnerable populations &amp; the USPS itself, postal banking is well worth exploring: https://t.co/KgacBxpuXO",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285696584274137088,2020-07-21,22:02:07+00:00,"Polling found six in ten likely voters agreed that USPS could offer needed financial services in underserved areas.
 
People would be extremely likely to use their services, as a 2020 consumer survey found the USPS to be THE most trusted brand in America: https://t.co/KgacBxpuXO",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285696029371895808,2020-07-21,21:59:55+00:00,"For more than 50 years, through the Great Depression, we had a Postal Savings System which created products like money orders and prepaid debit cards.
 
If we let the USPS provide these and other services at their lower cost, the money saved can bolster our economic recovery. https://t.co/bEKobAxuTI",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285696028012945408,2020-07-21,21:59:54+00:00,"One in four U.S. households doesn’t have reliable access to a bank because the banking sector doesn’t consider low-income communities profitable.
 
What if USPS could resolve this market mismatch by offering basic banking and credit services? https://t.co/KgacBxpuXO",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285695720226422784,2020-07-21,21:58:41+00:00,"As many as 120,000 renter households in Los Angeles County alone, including 184,000 children, are at high risk of not only being evicted but also becoming homeless. 

Where will the currently unhoused and the newly unhoused go? @ananyaUCLA + Jonny Coleman of @NOlympicsLA write: https://t.co/owBTns1J7M",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1285658334381711104,2020-07-21,19:30:07+00:00,"Systemic racism is already causing health disparities in #COVID19 infection and death rates. The housing crisis is making matters much worse.

Today, Rep. @katieporteroc, Maeve Elise Brown, Founder of @HERAdvocates, and @just_shelter join host @JohnAMathews2 to discuss. https://t.co/gT1uMXObG7",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,HOUSING,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1284256618637430784,2020-07-17,22:40:12+00:00,"ICYMI:

Every incarcerated child is a policy failure.

Every incarcerated child is a societal failure.

Every incarcerated child is a policy failure.

Every incarcerated child is a societal failure.

On repeat until it no longer must be said. @propublica
https://t.co/DTFuWcfjKN",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,INCARCERATED JUVENILES,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283655446268727296,2020-07-16,06:51:22+00:00,"BREAKING: The Supreme Court, in another 5-4 overnight vote, will allow the federal execution of Wesley Purkey to proceed — overturning multiple lower court orders halting the execution for multiple reasons. https://t.co/qJtkxDcjIK",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283645230705762304,2020-07-16,06:10:46+00:00,"It’s past 2a now, still with no word from #SCOTUS. The orders for Monday’s scheduled execution came around now, a little past 2a Tuesday, for a frame a reference.",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283627200193994752,2020-07-16,04:59:07+00:00,"Here’s the @AP reporter on site at the federal prison in Terre Haute, Indiana, where the execution of Wesley Purkey was scheduled for Wednesday, but remains on hold as we approach 1am: https://t.co/YPJesLDKWn https://t.co/aiKhvHj0yc",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283614903916470272,2020-07-16,04:10:16+00:00,"We’re now past midnight. The injunctions remain in place preventing DOJ from executing Wesley Purkey, but we are yet to hear from #SCOTUS on the requests still pending with the justices (from DOJ to proceed and from Purkey’s lawyers for a stay of execution on other grounds).",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283606901373231104,2020-07-16,03:38:28+00:00,"Another cert petition and stay application have been filed at #SCOTUS in Wesley Purkey’s case, this one by Purkey’s lawyers. The docket nos. are 20-26 and 20A12. It addresses: https://t.co/gQzt0ls9ut",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
0,Unique,1283552899184955392,2020-07-16,00:03:53+00:00,"The ruling is the case in which Purkey's lawyers have raised a competency claim, arguing that he is not competent to be executed. DC Cir tonight ruled that the government did not meet its burden to put the district court's injunction on hold and allow the execution to proceed. https://t.co/6KoyXzpSQc",ADVOCATING FOR MARGINALIZED (NON-RACIAL),Justice_Collab,0,1,DEATH PENALTHY,0,ANS,ADVOCATING,FOR MARGINALIZED (NON-RACIAL),ADVOCATING FOR MARGINALIZED (NON-RACIAL)
