"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"402","2020-05-30","oakland, california","policing; racism","general protesters","antiracism; against police brutality",1,500,500,500,6001,"0653000",425097,100966,99868,77864,308577,38590,11609,7821,23216
"403","2020-05-30","orange, california","policing; racism","general protesters","antiracism; against police brutality",1,300,300,300,6059,"0653980",139887,2404,2077,23804,93161,7764,2125,1399,13007
"404","2020-05-30","oxnard, california","policing; racism","general protesters","antiracism; against police brutality",1,100,300,200,6111,"0654652",208154,5422,5368,16882,129351,4781,910,692,12435
"405","2020-05-30","pomona, california","policing; racism","general protesters","antiracism; against police brutality",1,250,250,250,6037,"0658072",152209,8599,8140,12389,93424,3341,685,424,13882
"406","2020-05-30","porterville, california","policing; racism","general protesters","antiracism; against police brutality",1,150,150,150,6107,"0658240",59697,374,337,2612,34445,836,376,152,3709
"407","2020-05-30","rancho cucamonga, california","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,6071,"0659451",176379,17635,16906,25146,117786,11515,3136,1739,14217
"408","2020-05-30","riverside, california","policing; racism","general protesters","antiracism; against police brutality",1,50,50,50,6065,"0662000",326414,20088,19088,27224,202258,12958,2801,3494,35180
"409","2020-05-30","sacramento, california","policing; racism","general protesters","Black Lives Matter",1,300,300,300,6067,"0664000",500930,66004,64339,71909,339153,26271,9725,4388,35440
"410","2020-05-30","sacramento, california","policing; racism","general protesters","Black Lives Matter",1,NA,NA,NA,6067,"0664000",500930,66004,64339,71909,339153,26271,9725,4388,35440
"411","2020-05-30","sacramento, california","policing; racism","general protesters","Black Lives Matter",1,NA,NA,NA,6067,"0664000",500930,66004,64339,71909,339153,26271,9725,4388,35440
"412","2020-05-30","san diego, california","policing; racism","Carmel Valley for Equal Justice","against racism, against police violence, Black Lives Matter, remember George Floyd",1,NA,NA,NA,6073,"0666000",1409573,90095,86394,262063,970333,118071,36321,29290,121244
"413","2020-05-30","san diego, california","policing; racism","Racial Justice Coalition San Diego","antiracism; against police brutality; for ban on chokeholds by police",1,75,75,75,6073,"0666000",1409573,90095,86394,262063,970333,118071,36321,29290,121244
"414","2020-05-30","san diego, california","policing; racism","seniors","for racial justice, against police brutality",1,NA,NA,NA,6073,"0666000",1409573,90095,86394,262063,970333,118071,36321,29290,121244
"415","2020-05-30","san francisco, california","policing; racism","general protesters","antiracism; against police brutality",1,150,200,175,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"416","2020-05-30","san francisco, california","policing; racism","general protesters","antiracism; against police brutality",1,667,667,667,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"417","2020-05-30","san jose, california","policing; racism","general protesters","antiracism; against police brutality; for justice for George Floyd",1,NA,NA,NA,6085,"0668000",1027690,30813,30041,181185,705928,96023,14198,17354,70050
"418","2020-05-30","san jose, california","policing; racism","general protesters","antiracism; against police brutality; for justice for George Floyd",1,700,700,700,6085,"0668000",1027690,30813,30041,181185,705928,96023,14198,17354,70050
"419","2020-05-30","san jose, california","policing; racism","general protesters","antiracism; against police brutality; for justice for George Floyd",1,150,150,150,6085,"0668000",1027690,30813,30041,181185,705928,96023,14198,17354,70050
"420","2020-05-30","san leandro, california","policing; racism","general protesters","antiracism; against police brutality",1,15,15,15,6001,"0668084",90025,9238,9146,14138,66082,4999,1014,808,4992
"421","2020-05-30","santa ana, california","policing; racism","general protesters","antiracism; against police brutality",1,150,400,275,6059,"0669000",332794,3803,3614,22411,207291,6186,1634,822,24006
"422","2020-05-30","santa barbara, california","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,6083,"0669070",91376,1413,1395,18492,64619,8190,2598,2529,8064
"423","2020-05-30","santa clarita, california","policing; racism","general protesters","antiracism; against police brutality",1,300,400,350,6037,"0669088",213411,8394,8226,34849,139535,12480,2495,1548,15179
"424","2020-05-30","santa cruz, california","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,6087,"0669112",64522,1349,1053,10175,36349,6057,1492,1830,18127
"425","2020-05-30","santa monica, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6037,"0670000",91577,4100,3958,28253,72261,12559,5463,2788,4137
"426","2020-05-30","santa rosa, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6097,"0670098",179701,4757,4635,25470,126407,10119,3647,1958,11491
"427","2020-05-30","santa rosa, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6097,"0670098",179701,4757,4635,25470,126407,10119,3647,1958,11491
"428","2020-05-30","seaside, california","policing; racism","general protesters","antiracism; against police brutality",1,150,200,175,6053,"0670742",33956,2479,2410,3329,21789,1356,188,195,3464
"429","2020-05-30","simi valley, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6111,"0672016",125842,1637,1611,19994,87909,6513,1863,1176,7508
"430","2020-05-30","stockton, california","policing; racism","general protesters","antiracism; against police brutality",1,12,12,12,6077,"0675000",309228,34481,33916,24170,191221,7103,2470,1214,18495
"431","2020-05-30","temecula, california","policing; racism","general protesters","antiracism; against police brutality",1,200,500,350,6065,"0678120",113381,5173,5105,15308,71124,6936,1225,731,6485
"432","2020-05-30","thousand oaks, california","policing; racism","Women United for Change","antiracism; against police brutality",1,100,250,175,6111,"0678582",127873,1773,1742,26429,89379,12417,3700,2849,7869
"433","2020-05-30","upland, california","patriotism; racism","Patriot Front","for white supremacy, for patriotism",2,10,12,11,6071,"0681344",76596,4512,4415,10629,52181,4342,1172,739,5393
"434","2020-05-30","ventura, california","policing; racism","general protesters","antiracism; against police brutality",1,50,50,50,6111,"0665042",109910,2003,1940,17332,77876,7213,2142,1145,6321
"435","2020-05-30","victorville, california","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,6071,"0682590",121902,20456,18971,6073,72613,2887,384,48,6815
"436","2020-05-30","visalia, california","policing; presidency; racism","general protesters","against Black Lives Matter protesters, for President Trump",2,1,1,1,6107,"0682954",132104,2984,2863,12092,80775,4749,1160,689,7804
"437","2020-05-30","visalia, california","policing; racism","general protesters","antiracism; against police brutality",1,300,300,300,6107,"0682954",132104,2984,2863,12092,80775,4749,1160,689,7804
"438","2020-05-30","yucaipa, california","policing; racism","general protesters","antiracism; against police brutality",1,5,5,5,6071,"0687042",53416,931,872,5128,35131,2748,438,265,3510
"439","2020-05-30","aspen, colorado","policing; racism","general protesters 0 protest","antiracism; against police brutality",1,1,1,1,8097,"0803620",7431,45,45,2651,5740,650,387,120,243
"440","2020-05-30","boulder, colorado","policing; racism","general protesters","antiracism; against police brutality",1,500,500,500,8013,"0807850",106392,1273,1079,22168,61186,15125,3906,5332,25933
"441","2020-05-30","colorado springs, colorado","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,8041,"0816000",464871,30286,29636,74846,307517,37019,6100,4685,28670
"442","2020-05-30","denver, colorado","policing; racism","general protesters","antiracism; against police brutality; for justice for George Floyd",1,2000,2000,2000,8031,"0820000",705576,65215,63664,153502,508718,66425,21556,10016,34211
"443","2020-05-30","durango, colorado","policing; racism","general protesters","antiracism; against police brutality",1,300,300,300,8067,"0822035",18588,87,3,4137,12603,1451,507,552,2357
"444","2020-05-30","estes park, colorado","policing; racism","general protesters","antiracism; against police brutality",1,70,70,70,8069,"0825115",6377,0,0,1468,5473,874,135,190,249
"445","2020-05-30","grand junction, colorado","policing; racism","Grand Junction Mutual Aid, Grand Junction Black Lives Matter and West Slope Anti-Racist Action","antiracism; against police brutality",1,200,200,200,8077,"0831660",62062,666,586,9313,41678,3360,1143,647,5382
"446","2020-05-30","pueblo, colorado","policing; racism","general protesters","antiracism; against police brutality",1,24,50,37,8101,"0862000",110841,2953,2660,9679,75338,3589,653,350,6046
"447","2020-05-30","bridgeport, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,9001,"0908000",145639,51098,49846,11016,93895,5037,775,810,10924
"448","2020-05-30","hartford, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,2000,2000,2000,9003,"0937000",123088,46400,44846,7642,76234,3585,1242,407,10302
"449","2020-05-30","new haven, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,9009,"0952000",130331,42538,41163,12659,80607,8616,3349,3491,12258
"450","2020-05-30","new london, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,9011,"0952280",26966,4058,3775,2305,16043,1184,299,219,4133
"451","2020-05-30","norwich, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,9011,"0956200",39260,4370,4351,3559,27457,1511,443,143,1674
"452","2020-05-30","salisbury, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,16,16,16,9005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-05-30","stratford, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,9001,"0974260",52120,8628,8610,7373,37430,3936,766,337,2512
"454","2020-05-30","washington, district of columbia","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,11001,"1150000",692683,320811,308905,122380,494116,104526,41447,20906,47539
"455","2020-05-30","washington, district of columbia","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,11001,"1150000",692683,320811,308905,122380,494116,104526,41447,20906,47539
"456","2020-05-30","washington, district of columbia","policing; racism","Black Lives Matter DC","antiracism; against police brutality",1,200,200,200,11001,"1150000",692683,320811,308905,122380,494116,104526,41447,20906,47539
"457","2020-05-30","washington, district of columbia","policing; racism","Our Revolution DC","antiracism; against police brutality",1,200,200,200,11001,"1150000",692683,320811,308905,122380,494116,104526,41447,20906,47539
"458","2020-05-30","wilmington, delaware","policing; racism","general protesters","antiracism; against police brutality",1,1000,1000,1000,10003,"1077580",70644,41157,39552,7810,48557,3656,1374,775,2326
"459","2020-05-30","coral gables, florida","policing; racism","ProtestsMiami","antiracism; against police brutality",1,200,200,200,12086,"1214250",50226,1541,1097,10529,33068,6319,3715,1493,6707
"460","2020-05-30","fort myers, florida","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,12071,"1224125",79927,17735,16974,10565,57417,4270,1540,673,2764
"461","2020-05-30","gainesville, florida","policing; racism","general protesters","against Black Lives Matter protesters",2,2,2,2,12001,"1225175",132127,28748,26765,16705,70797,9370,2455,3396,36063
